0,positive
1,positive
2,neutral
3,positive
4,neutral
5,negative
6,positive
7,neutral
8,neutral
9,positive
10,positive
11,neutral
12,negative
13,neutral
14,positive
15,positive
16,neutral
17,neutral
18,neutral
19,negative
20,neutral
21,neutral
22,neutral
23,positive
24,neutral
25,positive
26,neutral
27,neutral
28,neutral
29,negative
30,positive
31,negative
32,neutral
33,negative
34,neutral
35,neutral
36,negative
37,neutral
38,positive
39,neutral
40,positive
41,neutral
42,neutral
43,neutral
44,neutral
45,negative
46,positive
47,neutral
48,negative
49,negative
50,positive
51,negative
52,neutral
53,positive
54,positive
55,neutral
56,neutral
57,positive
58,negative
59,negative
60,neutral
61,negative
62,neutral
63,neutral
64,neutral
65,positive
66,positive
67,positive
68,positive
69,neutral
70,positive
71,positive
72,positive
73,neutral
74,positive
75,negative
76,neutral
77,positive
78,negative
79,negative
80,neutral
81,positive
82,positive
83,positive
84,neutral
85,negative
86,neutral
87,neutral
88,positive
89,positive
90,neutral
91,neutral
92,positive
93,neutral
94,positive
95,neutral
96,positive
97,positive
98,neutral
99,neutral
100,neutral
101,neutral
102,positive
103,positive
104,positive
105,neutral
106,neutral
107,neutral
108,negative
109,neutral
110,negative
111,neutral
112,positive
113,positive
114,neutral
115,positive
116,negative
117,positive
118,negative
119,neutral
120,neutral
121,negative
122,neutral
123,positive
124,neutral
125,neutral
126,positive
127,negative
128,neutral
129,negative
130,positive
131,negative
132,neutral
133,negative
134,positive
135,negative
136,neutral
137,positive
138,positive
139,neutral
140,negative
141,neutral
142,positive
143,positive
144,neutral
145,positive
146,neutral
147,neutral
148,positive
149,neutral
150,neutral
151,negative
152,negative
153,neutral
154,neutral
155,neutral
156,negative
157,positive
158,neutral
159,neutral
160,negative
161,positive
162,positive
163,negative
164,positive
165,positive
166,positive
167,positive
168,positive
169,negative
170,neutral
171,positive
172,neutral
173,neutral
174,neutral
175,positive
176,neutral
177,negative
178,neutral
179,neutral
180,positive
181,positive
182,negative
183,negative
184,negative
185,neutral
186,negative
187,positive
188,neutral
189,negative
190,neutral
191,neutral
192,neutral
193,neutral
194,negative
195,positive
196,neutral
197,positive
198,neutral
199,negative
200,negative
201,positive
202,positive
203,positive
204,positive
205,negative
206,positive
207,neutral
208,negative
209,negative
210,negative
211,positive
212,negative
213,negative
214,neutral
215,neutral
216,neutral
217,neutral
218,positive
219,positive
220,neutral
221,neutral
222,neutral
223,neutral
224,negative
225,positive
226,negative
227,neutral
228,neutral
229,negative
230,positive
231,positive
232,neutral
233,positive
234,positive
235,neutral
236,neutral
237,neutral
238,positive
239,positive
240,neutral
241,negative
242,positive
243,neutral
244,positive
245,neutral
246,neutral
247,positive
248,neutral
249,neutral
250,neutral
251,positive
252,neutral
253,neutral
254,positive
255,neutral
256,positive
257,neutral
258,neutral
259,neutral
260,positive
261,neutral
262,positive
263,positive
264,positive
265,positive
266,neutral
267,positive
268,positive
269,negative
270,negative
271,neutral
272,neutral
273,neutral
274,neutral
275,neutral
276,neutral
277,neutral
278,neutral
279,positive
280,neutral
281,positive
282,neutral
283,positive
284,neutral
285,negative
286,neutral
287,positive
288,neutral
289,neutral
290,positive
291,neutral
292,neutral
293,positive
294,negative
295,positive
296,positive
297,neutral
298,negative
299,positive
300,neutral
301,neutral
302,positive
303,neutral
304,positive
305,neutral
306,positive
307,neutral
308,negative
309,positive
310,positive
311,negative
312,neutral
313,neutral
314,positive
315,neutral
316,neutral
317,negative
318,positive
319,positive
320,neutral
321,neutral
322,positive
323,neutral
324,positive
325,neutral
326,positive
327,positive
328,positive
329,positive
330,positive
331,neutral
332,positive
333,negative
334,neutral
335,negative
336,positive
337,positive
338,positive
339,positive
340,neutral
341,neutral
342,negative
343,negative
344,negative
345,neutral
346,positive
347,positive
348,neutral
349,neutral
350,positive
351,negative
352,positive
353,neutral
354,negative
355,negative
356,neutral
357,neutral
358,neutral
359,positive
360,negative
361,neutral
362,negative
363,neutral
364,negative
365,neutral
366,negative
367,neutral
368,positive
369,positive
370,neutral
371,negative
372,neutral
373,positive
374,negative
375,neutral
376,neutral
377,negative
378,negative
379,positive
380,positive
381,neutral
382,neutral
383,positive
384,neutral
385,neutral
386,positive
387,negative
388,neutral
389,neutral
390,positive
391,neutral
392,positive
393,negative
394,negative
395,neutral
396,neutral
397,positive
398,positive
399,negative
400,positive
401,negative
402,negative
403,positive
404,negative
405,neutral
406,neutral
407,neutral
408,positive
409,positive
410,neutral
411,positive
412,neutral
413,neutral
414,neutral
415,neutral
416,neutral
417,neutral
418,neutral
419,negative
420,positive
421,positive
422,neutral
423,neutral
424,positive
425,neutral
426,negative
427,neutral
428,positive
429,neutral
430,neutral
431,neutral
432,positive
433,neutral
434,positive
435,positive
436,neutral
437,positive
438,neutral
439,negative
440,positive
441,neutral
442,neutral
443,positive
444,positive
445,negative
446,neutral
447,positive
448,neutral
449,positive
450,negative
451,positive
452,neutral
453,neutral
454,positive
455,positive
456,positive
457,negative
458,positive
459,positive
460,positive
461,positive
462,negative
463,neutral
464,negative
465,neutral
466,neutral
467,positive
468,neutral
469,neutral
470,positive
471,neutral
472,negative
473,negative
474,neutral
475,negative
476,positive
477,positive
478,neutral
479,neutral
480,negative
481,negative
482,negative
483,negative
484,neutral
485,neutral
486,negative
487,neutral
488,negative
489,negative
490,positive
491,negative
492,negative
493,neutral
494,positive
495,positive
496,neutral
497,neutral
498,negative
499,neutral
500,negative
501,neutral
502,neutral
503,negative
504,positive
505,neutral
506,positive
507,negative
508,neutral
509,neutral
510,positive
511,positive
512,neutral
513,neutral
514,negative
515,positive
516,positive
517,positive
518,neutral
519,negative
520,positive
521,negative
522,negative
523,negative
524,neutral
525,neutral
526,neutral
527,neutral
528,neutral
529,positive
530,neutral
531,neutral
532,positive
533,positive
534,negative
535,neutral
536,positive
537,neutral
538,neutral
539,negative
540,neutral
541,neutral
542,positive
543,neutral
544,positive
545,positive
546,neutral
547,neutral
548,neutral
549,negative
550,negative
551,neutral
552,negative
553,positive
554,neutral
555,positive
556,positive
557,positive
558,neutral
559,positive
560,neutral
561,positive
562,negative
563,negative
564,neutral
565,neutral
566,negative
567,negative
568,neutral
569,positive
570,positive
571,neutral
572,neutral
573,neutral
574,negative
575,positive
576,neutral
577,positive
578,neutral
579,neutral
580,neutral
581,neutral
582,neutral
583,positive
584,positive
585,neutral
586,neutral
587,positive
588,negative
589,neutral
590,positive
591,positive
592,neutral
593,neutral
594,positive
595,positive
596,positive
597,positive
598,negative
599,negative
600,positive
601,neutral
602,positive
603,neutral
604,positive
605,neutral
606,neutral
607,negative
608,positive
609,negative
610,neutral
611,positive
612,positive
613,neutral
614,positive
615,negative
616,neutral
617,neutral
618,neutral
619,positive
620,neutral
621,neutral
622,neutral
623,neutral
624,positive
625,neutral
626,negative
627,positive
628,neutral
629,positive
630,positive
631,positive
632,negative
633,negative
634,neutral
635,positive
636,neutral
637,positive
638,neutral
639,positive
640,neutral
641,positive
642,negative
643,negative
644,negative
645,neutral
646,neutral
647,positive
648,positive
649,neutral
650,neutral
651,positive
652,negative
653,neutral
654,negative
655,positive
656,neutral
657,neutral
658,positive
659,neutral
660,neutral
661,neutral
662,negative
663,negative
664,neutral
665,negative
666,neutral
667,neutral
668,negative
669,neutral
670,neutral
671,neutral
672,positive
673,neutral
674,neutral
675,positive
676,neutral
677,positive
678,positive
679,positive
680,neutral
681,negative
682,neutral
683,neutral
684,neutral
685,neutral
686,positive
687,neutral
688,positive
689,neutral
690,neutral
691,positive
692,negative
693,positive
694,neutral
695,neutral
696,neutral
697,neutral
698,neutral
699,positive
700,positive
701,neutral
702,positive
703,neutral
704,negative
705,negative
706,neutral
707,neutral
708,positive
709,neutral
710,neutral
711,positive
712,positive
713,negative
714,negative
715,positive
716,neutral
717,neutral
718,negative
719,neutral
720,negative
721,neutral
722,neutral
723,neutral
724,neutral
725,positive
726,positive
727,negative
728,neutral
729,positive
730,negative
731,positive
732,positive
733,negative
734,neutral
735,neutral
736,neutral
737,negative
738,neutral
739,neutral
740,neutral
741,neutral
742,negative
743,negative
744,negative
745,neutral
746,neutral
747,neutral
748,neutral
749,neutral
750,positive
751,neutral
752,positive
753,positive
754,positive
755,neutral
756,neutral
757,positive
758,positive
759,positive
760,positive
761,neutral
762,neutral
763,neutral
764,neutral
765,neutral
766,neutral
767,neutral
768,negative
769,negative
770,positive
771,negative
772,negative
773,neutral
774,positive
775,neutral
776,negative
777,negative
778,neutral
779,positive
780,neutral
781,positive
782,neutral
783,negative
784,positive
785,negative
786,neutral
787,positive
788,negative
789,positive
790,positive
791,positive
792,neutral
793,negative
794,neutral
795,positive
796,neutral
797,negative
798,neutral
799,neutral
800,neutral
801,neutral
802,negative
803,positive
804,neutral
805,neutral
806,positive
807,neutral
808,neutral
809,neutral
810,neutral
811,negative
812,neutral
813,negative
814,negative
815,negative
816,neutral
817,positive
818,neutral
819,neutral
820,neutral
821,negative
822,neutral
823,negative
824,neutral
825,neutral
826,negative
827,neutral
828,neutral
829,neutral
830,positive
831,positive
832,negative
833,negative
834,positive
835,neutral
836,negative
837,positive
838,positive
839,neutral
840,neutral
841,positive
842,neutral
843,neutral
844,neutral
845,neutral
846,negative
847,negative
848,neutral
849,positive
850,neutral
851,negative
852,negative
853,positive
854,negative
855,positive
856,neutral
857,positive
858,neutral
859,neutral
860,positive
861,positive
862,positive
863,positive
864,neutral
865,positive
866,positive
867,positive
868,neutral
869,negative
870,negative
871,neutral
872,neutral
873,negative
874,positive
875,positive
876,neutral
877,neutral
878,positive
879,positive
880,neutral
881,positive
882,neutral
883,neutral
884,positive
885,neutral
886,neutral
887,negative
888,neutral
889,positive
890,neutral
891,neutral
892,neutral
893,neutral
894,neutral
895,negative
896,positive
897,neutral
898,neutral
899,positive
900,positive
901,positive
902,neutral
903,positive
904,neutral
905,positive
906,neutral
907,positive
908,neutral
909,neutral
910,neutral
911,neutral
912,positive
913,negative
914,neutral
915,negative
916,neutral
917,positive
918,neutral
919,positive
920,positive
921,neutral
922,neutral
923,neutral
924,positive
925,positive
926,positive
927,negative
928,negative
929,neutral
930,negative
931,neutral
932,negative
933,negative
934,negative
935,neutral
936,positive
937,negative
938,neutral
939,negative
940,positive
941,neutral
942,neutral
943,neutral
944,positive
945,neutral
946,neutral
947,neutral
948,negative
949,neutral
950,neutral
951,neutral
952,neutral
953,positive
954,negative
955,neutral
956,neutral
957,neutral
958,neutral
959,neutral
960,neutral
961,positive
962,neutral
963,neutral
964,neutral
965,positive
966,neutral
967,positive
968,neutral
969,negative
970,positive
971,positive
972,neutral
973,positive
974,positive
975,positive
976,positive
977,negative
978,negative
979,neutral
980,neutral
981,neutral
982,negative
983,neutral
984,negative
985,positive
986,negative
987,neutral
988,negative
989,negative
990,negative
991,neutral
992,neutral
993,negative
994,positive
995,neutral
996,neutral
997,negative
998,neutral
999,neutral
1000,neutral
1001,positive
1002,negative
1003,neutral
1004,negative
1005,negative
1006,neutral
1007,negative
1008,neutral
1009,neutral
1010,positive
1011,negative
1012,neutral
1013,negative
1014,positive
1015,neutral
1016,neutral
1017,negative
1018,positive
1019,neutral
1020,negative
1021,negative
1022,positive
1023,negative
1024,neutral
1025,positive
1026,negative
1027,neutral
1028,neutral
1029,neutral
1030,neutral
1031,neutral
1032,neutral
1033,positive
1034,neutral
1035,positive
1036,neutral
1037,negative
1038,neutral
1039,negative
1040,neutral
1041,neutral
1042,neutral
1043,neutral
1044,neutral
1045,positive
1046,negative
1047,neutral
1048,neutral
1049,neutral
1050,neutral
1051,positive
1052,positive
1053,negative
1054,neutral
1055,negative
1056,positive
1057,neutral
1058,negative
1059,neutral
1060,positive
1061,positive
1062,neutral
1063,negative
1064,neutral
1065,neutral
1066,positive
1067,neutral
1068,neutral
1069,neutral
1070,neutral
1071,neutral
1072,positive
1073,negative
1074,neutral
1075,neutral
1076,neutral
1077,neutral
1078,positive
1079,negative
1080,neutral
1081,positive
1082,neutral
1083,neutral
1084,neutral
1085,positive
1086,neutral
1087,positive
1088,negative
1089,neutral
1090,negative
1091,neutral
1092,neutral
1093,neutral
1094,negative
1095,neutral
1096,neutral
1097,positive
1098,negative
1099,negative
1100,positive
1101,negative
1102,negative
1103,neutral
1104,neutral
1105,neutral
1106,neutral
1107,negative
1108,negative
1109,negative
1110,neutral
1111,neutral
1112,neutral
1113,neutral
1114,neutral
1115,negative
1116,positive
1117,positive
1118,positive
1119,positive
1120,negative
1121,positive
1122,neutral
1123,negative
1124,neutral
1125,neutral
1126,positive
1127,neutral
1128,neutral
1129,positive
1130,positive
1131,neutral
1132,neutral
1133,negative
1134,negative
1135,neutral
1136,positive
1137,neutral
1138,neutral
1139,neutral
1140,neutral
1141,neutral
1142,neutral
1143,neutral
1144,positive
1145,neutral
1146,positive
1147,negative
1148,positive
1149,neutral
1150,negative
1151,negative
1152,negative
1153,positive
1154,negative
1155,positive
1156,neutral
1157,negative
1158,neutral
1159,negative
1160,positive
1161,neutral
1162,neutral
1163,negative
1164,negative
1165,neutral
1166,negative
1167,neutral
1168,negative
1169,neutral
1170,positive
1171,neutral
1172,negative
1173,neutral
1174,neutral
1175,neutral
1176,positive
1177,positive
1178,negative
1179,neutral
1180,positive
1181,neutral
1182,neutral
1183,negative
1184,neutral
1185,positive
1186,positive
1187,positive
1188,negative
1189,neutral
1190,positive
1191,negative
1192,neutral
1193,neutral
1194,neutral
1195,neutral
1196,positive
1197,neutral
1198,negative
1199,positive
1200,negative
1201,positive
1202,neutral
1203,neutral
1204,negative
1205,positive
1206,positive
1207,negative
1208,negative
1209,neutral
1210,neutral
1211,neutral
1212,positive
1213,neutral
1214,neutral
1215,neutral
1216,neutral
1217,positive
1218,positive
1219,positive
1220,positive
1221,positive
1222,negative
1223,neutral
1224,neutral
1225,neutral
1226,neutral
1227,neutral
1228,negative
1229,neutral
1230,neutral
1231,negative
1232,negative
1233,negative
1234,neutral
1235,neutral
1236,neutral
1237,neutral
1238,neutral
1239,negative
1240,neutral
1241,neutral
1242,negative
1243,negative
1244,positive
1245,negative
1246,neutral
1247,negative
1248,negative
1249,neutral
1250,neutral
1251,negative
1252,neutral
1253,neutral
1254,positive
1255,negative
1256,positive
1257,negative
1258,neutral
1259,positive
1260,neutral
1261,positive
1262,neutral
1263,neutral
1264,neutral
1265,neutral
1266,neutral
1267,neutral
1268,neutral
1269,neutral
1270,neutral
1271,positive
1272,positive
1273,positive
1274,negative
1275,positive
1276,positive
1277,negative
1278,neutral
1279,neutral
1280,positive
1281,negative
1282,negative
1283,neutral
1284,neutral
1285,neutral
1286,neutral
1287,neutral
1288,positive
1289,neutral
1290,negative
1291,positive
1292,negative
1293,negative
1294,negative
1295,neutral
1296,neutral
1297,neutral
1298,neutral
1299,neutral
1300,neutral
1301,positive
1302,neutral
1303,neutral
1304,positive
1305,neutral
1306,positive
1307,neutral
1308,positive
1309,positive
1310,negative
1311,neutral
1312,neutral
1313,neutral
1314,neutral
1315,negative
1316,positive
1317,negative
1318,negative
1319,neutral
1320,neutral
1321,negative
1322,neutral
1323,negative
1324,positive
1325,neutral
1326,negative
1327,positive
1328,negative
1329,neutral
1330,neutral
1331,neutral
1332,neutral
1333,neutral
1334,neutral
1335,negative
1336,neutral
1337,neutral
1338,positive
1339,neutral
1340,negative
1341,neutral
1342,positive
1343,neutral
1344,positive
1345,neutral
1346,negative
1347,positive
1348,positive
1349,positive
1350,neutral
1351,neutral
1352,negative
1353,positive
1354,negative
1355,neutral
1356,neutral
1357,positive
1358,neutral
1359,neutral
1360,neutral
1361,neutral
1362,negative
1363,positive
1364,positive
1365,neutral
1366,neutral
1367,positive
1368,neutral
1369,negative
1370,negative
1371,negative
1372,neutral
1373,neutral
1374,positive
1375,neutral
1376,negative
1377,negative
1378,positive
1379,negative
1380,negative
1381,neutral
1382,neutral
1383,neutral
1384,neutral
1385,positive
1386,neutral
1387,negative
1388,neutral
1389,neutral
1390,neutral
1391,neutral
1392,negative
1393,positive
1394,neutral
1395,neutral
1396,neutral
1397,neutral
1398,negative
1399,negative
1400,negative
1401,neutral
1402,neutral
1403,neutral
1404,neutral
1405,neutral
1406,neutral
1407,neutral
1408,neutral
1409,positive
1410,negative
1411,positive
1412,neutral
1413,neutral
1414,neutral
1415,neutral
1416,neutral
1417,positive
1418,neutral
1419,neutral
1420,negative
1421,neutral
1422,negative
1423,neutral
1424,positive
1425,negative
1426,neutral
1427,neutral
1428,neutral
1429,neutral
1430,positive
1431,positive
